humidity	longitude	latitude	date
79.5	-139.97	-2.0	950124
90.1	-95.19	-4.97	960327
76.4	-170.02	-0.03	970806
78.7	146.93	0.04	960922
86.5	-109.97	0.01	970311
86.9	-139.91	-5.0	960405
88.1	-95.18	-4.95	980119
80.2	-109.99	-1.98	970904
83.2	-155.0	0.02	950902
77.6	-155.01	0.01	930130
84.4	-110.15	8.04	961104
76.5	-125.01	-7.97	961114
88.6	164.82	-8.04	980411
75.4	-125.0	-7.99	941108
70.0	-155.02	-1.98	940110
74.5	-170.04	-2.16	950308
78.8	156.21	4.98	970613
77.1	155.99	8.01	970602
84.4	156.01	2.01	930625
94.8	-95.01	-0.03	960724
80.9	157.51	0.0	930208
88.1	165.02	8.02	960425
85.8	-179.89	8.0	950308
77.5	-140.32	8.96	980216
77.8	-179.78	2.03	970905
72.1	-124.98	-8.01	940910
84.4	-139.9	-5.01	960114
81.3	-155.0	-1.97	950708
78.5	-95.08	-5.01	960826
76.2	-154.96	-5.02	920821
80.7	-155.0	-8.27	950327
96.2	-95.11	-1.99	960824
83.9	-109.99	-2.0	950113
78.2	-155.01	0.02	951009
82.8	-124.9	-2.04	920216
75.3	-110.0	-5.01	941030
77.7	165.03	1.99	910822
76.6	156.0	-2.0	951005
80.4	-125.02	8.03	980404
76.9	156.07	4.99	960901
84.0	-154.89	5.0	930407
89.6	-95.0	5.02	940729
79.3	-169.97	4.98	980307
80.4	-170.04	-0.03	950227
69.1	164.39	-1.95	960207
74.6	156.0	-2.0	970124
79.8	-125.02	-7.97	971008
81.6	-140.24	9.0	940930
90.2	-110.14	8.05	931111
83.4	-170.01	8.03	961031
80.2	-124.9	-4.99	950201
87.4	-154.98	7.95	970101
75.9	-179.94	-4.98	950309
82.5	165.0	0.0	930615
74.8	-125.01	8.03	970305
80.1	164.97	8.08	900924
85.0	164.99	0.0	931028
82.4	-155.0	7.95	970608
86.4	-124.9	-2.02	940830
70.8	-170.02	8.03	960222
83.0	165.07	8.04	940113
87.5	156.0	-1.97	931014
89.2	-124.89	-2.01	940717
80.7	-95.08	-5.03	970627
80.4	165.01	8.01	960723
87.5	-140.0	-1.97	930314
82.4	-154.99	-4.99	970309
77.6	-179.93	-8.02	931216
79.6	156.02	0.0	930906
74.5	-179.99	-2.0	961215
72.8	-140.03	1.96	940927
84.6	-140.0	5.02	940717
80.1	164.41	-1.94	950525
84.8	-170.04	-0.04	921221
83.6	156.01	2.03	961122
78.6	164.99	0.0	921010
86.3	-94.99	7.95	940823
81.5	-109.92	-8.06	960724
69.7	164.99	1.99	960817
87.9	-170.03	-0.03	971004
74.2	146.91	0.03	960831
83.1	165.01	8.01	970602
81.6	-139.99	-1.98	930120
74.8	156.01	-2.0	951028
80.7	-170.03	8.01	950616
74.1	-155.0	-8.27	950206
89.7	-94.9	5.09	961026
78.8	156.1	4.99	971112
83.8	-109.99	-4.97	930823
76.1	164.33	-1.94	970203
85.3	-139.84	4.91	970524
81.3	155.94	-1.99	980422
88.4	-154.93	5.0	960302
76.2	147.02	1.98	910524
68.2	-169.97	5.0	941001
77.7	-179.88	-1.99	950714
83.1	-154.95	5.01	941208
75.9	160.64	-0.68	960310
79.7	137.01	2.04	921224
80.1	-170.04	-8.01	930313
84.4	137.01	2.03	930412
74.3	165.02	1.99	971120
79.0	165.0	5.06	961208
79.2	-140.01	1.98	941203
73.1	-124.33	-0.21	960907
84.8	-155.07	2.01	930322
84.0	-154.99	-2.01	920407
79.3	160.55	-0.02	920725
74.1	-179.99	-2.0	970723
79.6	156.06	4.99	941024
78.8	164.84	-8.04	970419
81.2	164.39	-1.95	931111
80.7	-125.29	1.96	960414
74.8	147.02	1.99	951120
74.4	-170.03	-0.03	961205
89.3	-94.9	5.09	960831
79.8	-170.05	1.99	950903
86.3	165.0	0.0	931217
82.2	159.87	1.76	970402
86.2	-94.84	5.39	951026
77.7	-170.01	7.98	941026
80.1	-139.97	-5.02	910324
81.7	-179.89	0.0	960421
81.5	156.01	-5.01	970328
88.5	-139.93	0.02	900924
83.2	137.01	2.03	940613
76.2	-169.98	-5.01	921102
80.1	-139.93	0.01	900731
75.0	-140.31	8.96	980219
75.0	169.99	0.05	920812
86.2	-170.04	-0.03	980218
73.7	-154.99	-5.01	951229
83.7	156.02	0.0	930807
82.6	-124.88	5.33	951109
82.8	-110.05	8.04	911130
76.2	-124.9	-5.03	930808
76.2	156.01	2.0	930705
84.9	-109.93	-8.04	970325
95.8	-95.11	-1.99	960609
85.2	-155.0	0.0	940225
71.4	-125.01	8.03	980221
72.7	147.02	1.98	910528
81.6	-139.91	-5.01	951025
78.6	137.67	6.76	960713
83.5	165.18	-4.98	950401
71.5	-109.93	-8.05	960522
68.0	165.16	-4.98	951024
82.8	155.9	-1.99	920925
78.4	-109.94	-8.01	941031
80.6	-179.96	-8.0	950328
87.4	-94.85	5.39	950924
79.7	-170.01	1.98	921206
77.2	-155.01	2.0	950123
84.0	-139.91	-4.98	940405
82.7	-139.95	-2.01	940418
85.8	-94.96	-2.0	931226
77.8	-109.98	5.02	970923
94.8	164.82	-8.03	980503
73.7	-179.89	-4.98	931002
84.4	156.0	-1.98	930819
88.3	156.03	8.04	950428
76.6	147.01	1.98	910422
74.3	-94.94	8.06	970331
88.3	164.7	-2.0	920308
77.0	164.97	0.0	960922
83.6	-140.01	5.03	940109
80.3	-110.0	-0.01	931125
89.3	-170.02	-7.98	980204
82.2	165.18	-4.98	941024
78.4	137.03	2.03	940923
93.7	-169.95	4.99	960515
72.9	137.41	2.43	951112
82.4	-139.97	-4.97	920605
80.9	-179.97	-7.99	950622
81.1	-170.03	-0.03	970528
90.9	-109.92	-8.05	980322
80.8	-124.33	0.01	940815
75.7	137.68	6.76	960718
76.6	-154.97	-5.01	930828
72.3	-154.95	-8.28	960125
82.4	146.93	0.03	970207
83.7	-95.06	-5.02	980425
72.7	-154.97	-2.02	910914
84.1	-154.93	5.01	950306
89.2	165.07	8.04	950411
87.5	156.0	-2.0	961230
80.8	-154.99	0.0	961019
81.4	-140.01	5.02	940708
82.4	-170.02	1.99	930215
85.2	-169.99	4.99	920411
81.1	-125.07	1.98	950603
83.7	-110.15	8.04	980525
81.6	-155.02	2.01	920610
80.2	-155.09	2.01	940520
96.6	-94.91	5.01	941220
77.0	-179.85	-7.98	961111
82.2	-179.89	5.01	940807
84.2	-124.9	-2.04	921207
74.6	155.99	-2.0	960823
75.8	-139.95	-2.01	940601
75.9	147.01	4.97	971209
78.7	-94.95	8.05	980301
81.8	164.99	0.0	930503
72.4	156.0	7.99	971010
85.5	-170.04	-7.99	980403
77.3	-109.99	-4.97	970925
84.3	-170.02	-0.05	940413
84.3	-139.98	0.04	940919
85.8	-124.99	5.06	931209
82.6	-94.85	5.39	951011
80.9	-170.02	8.0	921002
79.3	-170.0	-5.02	980618
84.1	-169.99	-5.01	980413
81.7	-139.99	0.04	940510
91.1	-110.75	1.99	970225
79.3	-139.97	-4.97	920628
71.1	-110.24	2.12	920914
82.4	165.01	5.04	940722
74.8	-179.91	0.01	960131
82.3	164.38	-1.95	940608
78.2	164.98	5.03	960322
87.8	-154.99	7.95	971020
80.9	-109.92	-8.02	930904
72.6	165.21	-5.0	971119
83.2	165.0	7.99	921204
80.7	-95.14	-4.97	971204
76.3	164.99	2.0	960328
79.8	164.97	1.99	970622
83.0	-154.91	4.99	960808
78.2	-95.08	-8.02	960919
73.4	165.01	0.0	960113
77.0	164.97	8.06	901027
80.5	160.55	-0.03	920801
83.1	-154.94	4.99	950114
78.5	-109.99	-4.97	930814
80.2	156.04	-4.99	940519
79.8	-154.99	-2.01	980606
71.9	-179.82	-7.97	960509
78.8	-139.9	-5.01	950121
85.1	-109.97	5.07	941019
90.6	165.01	5.04	950113
76.6	-139.94	0.02	970711
85.7	-95.0	2.0	941124
75.9	-170.01	-5.01	940430
81.8	-170.04	-0.03	960330
76.2	-179.9	8.0	960228
81.4	-125.01	8.03	970316
80.6	164.33	-1.93	961112
85.5	156.0	-1.98	930926
77.1	-170.05	-8.01	960619
77.1	-179.83	2.0	930815
81.0	-110.09	2.08	980316
75.9	165.1	8.05	940218
83.1	-109.97	5.02	970413
79.6	-109.97	5.02	931015
83.2	165.02	5.03	980318
84.8	-147.17	6.97	900308
82.0	165.0	2.06	921119
83.2	-154.99	-8.29	930906
73.4	-170.04	-0.03	960718
81.4	-154.98	-4.99	950612
82.3	-110.75	1.99	970522
78.3	156.06	-2.0	970906
82.3	-140.25	9.0	930503
78.7	-179.95	-5.0	950522
79.3	164.98	-7.98	940113
68.4	-169.98	4.99	941018
77.9	-94.96	8.05	980215
78.6	-95.09	-8.02	960625
80.3	-124.89	-2.02	921029
87.6	-179.86	5.0	970412
89.9	-124.44	-0.28	950810
93.4	-110.14	8.04	940616
70.4	164.42	-1.92	971108
78.1	160.55	-0.02	921213
75.0	-154.95	-5.01	930202
78.9	-109.92	-8.06	961222
90.6	-110.14	8.04	940601
76.6	164.99	5.05	920930
87.3	-139.9	-5.01	960404
82.6	164.99	5.03	951222
91.2	-124.9	-2.01	931225
81.7	156.05	5.0	960427
78.5	165.0	0.0	970621
80.3	-170.0	8.03	960103
77.6	-110.14	8.05	950319
82.4	-110.19	2.05	921110
80.0	147.07	4.97	970124
81.5	-169.92	1.99	970609
77.4	-179.86	8.0	931221
77.9	-170.01	1.97	960111
79.1	-179.94	-8.01	940314
83.8	-125.02	-7.96	970217
86.9	-155.0	-1.98	960724
73.5	-170.04	1.98	950623
90.5	-170.02	1.97	980221
81.8	-140.05	0.0	911002
81.6	-95.03	-7.97	950214
76.8	-139.96	5.01	950509
76.3	-179.9	-5.02	970424
73.8	-109.96	4.99	961014
84.9	-169.96	4.97	970721
94.7	-94.89	5.09	961229
72.0	-170.02	-5.0	960219
85.5	156.17	0.06	980606
85.0	142.97	0.0	940207
78.0	-110.17	8.04	970607
77.5	155.99	8.01	971206
66.9	-109.93	-8.05	950723
79.3	-170.03	-8.01	930227
85.5	-140.27	8.99	920529
83.2	156.04	5.0	940309
81.6	164.39	-1.95	931017
82.2	164.41	-1.95	950529
84.2	-179.85	0.0	970812
75.6	-169.97	4.97	980228
85.3	-139.85	4.92	961122
78.9	-125.0	-7.99	950117
86.7	-94.99	1.99	980427
81.9	165.04	5.03	970614
76.6	156.02	2.01	970816
78.8	147.07	0.0	950106
79.5	-140.01	1.98	950112
85.1	136.99	2.04	930509
78.5	164.62	-4.9	940206
77.7	-169.98	4.97	980416
67.5	164.4	-1.95	950723
88.1	-170.0	1.98	971214
82.8	164.82	-8.04	960830
77.5	-179.91	8.0	960723
83.0	-109.99	-4.97	930707
86.7	-94.96	-2.0	931224
93.1	-139.96	-2.02	980615
75.4	-179.93	4.99	960412
78.4	165.21	-5.0	971206
71.7	164.98	2.0	960205
74.7	-179.98	-4.97	931104
77.3	-154.9	5.0	920822
78.1	-109.99	-2.0	941104
87.7	-95.0	1.99	941129
76.1	-170.02	8.03	960402
76.3	147.01	1.98	931211
80.1	156.0	5.0	930308
88.7	-154.9	4.99	930225
94.8	-124.38	-0.19	970528
78.8	-179.87	0.04	940621
80.9	-155.01	0.0	970512
75.4	-169.99	5.0	930114
81.3	165.2	-5.0	971222
82.4	-139.98	0.03	940917
84.8	-179.89	0.03	940130
81.1	156.19	0.07	971209
81.8	-95.09	-8.02	951212
77.3	143.02	0.02	920428
77.3	-179.88	5.0	941119
81.0	-179.89	0.08	980205
90.4	-94.97	-2.01	940618
83.5	-110.03	0.01	950123
82.5	165.06	8.04	950103
81.4	-179.97	-7.99	941216
87.5	156.02	2.01	930626
87.1	156.02	2.02	941215
78.6	137.68	6.78	961128
82.4	-179.89	0.05	950401
74.2	-179.87	0.03	940724
71.6	-179.99	-2.0	970331
76.4	-179.84	7.99	970712
77.0	-139.99	0.02	940912
86.2	-110.11	2.04	950820
82.2	156.0	7.99	970615
78.6	-125.07	1.97	970911
81.0	-154.95	1.99	970618
77.7	-170.03	-2.15	961119
76.0	165.0	0.0	970915
84.5	-124.94	-5.01	980211
80.8	-179.9	-1.99	950404
85.1	156.15	0.07	980121
79.4	-139.84	4.9	960609
85.9	164.39	-1.96	930722
69.6	-154.98	-4.99	940914
69.2	-169.98	5.01	940730
73.1	-95.0	-4.99	941010
70.9	-125.07	1.96	940807
71.1	165.0	1.95	901220
81.2	156.16	0.02	950920
77.0	-109.92	-8.06	961125
83.5	-125.06	1.97	971210
86.6	-170.03	-0.03	971017
78.1	-139.98	-4.97	920828
83.0	-155.0	-8.26	950226
77.3	-109.98	5.02	930717
78.5	156.04	0.0	921101
71.5	-125.01	-7.97	971119
83.1	-179.83	2.01	950308
77.1	-94.91	5.01	980118
80.0	-139.9	-5.01	951010
70.9	-154.99	-4.98	940611
80.1	-95.02	1.98	930424
70.3	-95.04	-7.99	941020
77.3	-170.03	8.0	930419
84.5	-179.93	-8.0	940821
82.6	-170.03	-2.15	961206
80.5	-109.93	-8.02	930821
80.2	-95.11	-8.01	970522
72.0	156.1	5.01	980105
78.4	-154.98	-2.0	971121
80.6	-95.02	-4.98	941114
86.1	-139.93	0.01	980302
81.7	-170.01	-5.0	950409
83.0	-140.34	8.96	970622
85.2	-155.0	7.97	960721
78.7	156.15	0.0	970112
78.1	-170.0	2.01	920913
80.5	-179.94	-8.01	940125
79.2	-154.96	-8.28	980419
77.7	-124.86	-5.04	920220
76.1	-110.86	2.07	970908
77.7	-154.95	-8.27	921021
91.0	-140.26	8.99	921102
74.6	-140.0	1.96	960711
81.6	165.03	-0.01	910403
83.6	-124.36	0.02	940614
76.6	-110.85	2.08	971107
74.3	-179.91	-0.01	961217
77.7	-170.03	-2.16	970104
96.7	-124.98	-8.01	931107
82.8	-110.15	2.04	910608
88.4	-109.98	-2.01	920206
78.0	-170.03	-0.04	931122
85.1	-125.01	8.03	961124
77.7	-155.0	-1.97	950725
84.1	164.85	-8.04	970327
76.6	156.09	2.0	951112
80.0	-94.96	5.01	970418
68.4	169.98	0.04	920826
80.9	-139.95	-4.98	920607
62.2	-179.88	7.99	950206
80.9	164.98	-7.98	931212
90.2	-110.13	2.05	950826
82.3	-109.98	0.03	970915
70.7	136.98	4.99	960405
73.6	-124.91	-4.99	940602
72.3	-139.97	-4.98	921202
81.8	165.0	0.0	951121
80.3	-154.95	-8.28	960413
80.6	-125.02	-7.97	970120
81.7	-170.01	8.0	950731
76.1	-125.0	-7.99	960102
78.0	164.33	-1.93	970106
83.6	-95.03	1.97	930322
79.6	156.07	5.0	961128
78.7	-110.0	-4.99	940908
75.9	-94.9	5.02	970909
75.5	-154.96	-8.29	970421
79.3	-179.79	2.01	960706
77.8	-170.02	-2.19	931219
80.5	-155.02	-0.01	970525
89.7	-109.99	-2.0	940207
92.1	-94.98	-1.99	930817
78.5	137.02	2.04	920613
84.3	147.01	4.97	971221
90.2	-110.11	2.04	940215
87.7	-124.97	5.06	940213
85.2	-124.4	-0.25	950731
85.2	-170.03	-2.16	980414
77.4	-170.05	-0.04	951015
74.6	-155.01	0.01	930727
82.0	165.0	8.0	920708
78.6	-154.97	-4.98	941122
74.7	-179.84	-7.97	960425
77.8	-170.03	-2.16	950211
80.2	-110.02	-4.99	970129
87.1	-110.05	8.04	911209
88.9	-155.0	-1.97	960121
84.8	-124.97	5.09	941209
76.7	-125.01	-7.98	960811
73.2	-170.04	2.01	940821
79.9	-139.99	1.98	970626
82.3	156.06	4.99	940518
82.9	-179.8	2.03	980416
81.5	156.3	4.99	970916
87.0	-95.17	-4.99	950708
76.1	-170.0	8.01	941230
84.0	-125.08	1.92	920117
75.2	156.02	0.01	940302
86.5	-155.01	7.96	940522
73.4	-179.95	-4.99	950718
80.9	-170.0	-2.0	961130
86.5	156.0	2.0	970502
86.9	-109.93	-0.07	970524
85.5	-169.99	-5.02	931102
77.8	156.15	0.0	970226
82.0	-170.02	-2.16	980124
74.6	-170.04	-2.16	920805
78.9	-179.88	0.05	951015
66.6	-179.86	-7.97	971212
82.2	-169.95	4.98	951231
88.1	137.03	2.03	950625
79.2	-124.9	-4.99	941104
81.0	-179.84	-7.99	970318
77.6	-95.12	-8.01	970612
95.7	-109.97	5.01	931227
80.8	-139.91	-5.0	950520
83.7	-95.02	-4.99	940611
77.0	-170.01	1.99	930122
82.4	-170.06	-8.0	961004
79.2	-179.9	-1.99	961003
78.7	164.99	0.0	930919
81.9	-179.87	8.0	941013
87.5	-94.98	0.11	980304
87.3	-95.07	-5.03	970320
75.8	164.99	5.05	921221
80.1	-179.94	5.0	931223
90.2	164.99	5.05	930413
79.7	-124.33	-0.21	960824
76.4	165.03	0.0	940118
82.3	-179.85	0.04	940525
89.8	-124.37	-0.06	930920
79.3	160.56	-0.03	930403
78.1	-95.07	-5.01	980514
78.5	156.02	0.0	930523
84.4	-147.16	6.97	900228
79.0	147.0	2.0	961013
84.6	136.99	2.04	930507
74.5	-170.04	-2.16	950315
79.8	-179.96	-8.0	950821
87.3	-140.05	0.01	910826
81.2	-170.03	-0.04	940312
82.2	-125.02	-7.96	970302
77.0	-170.05	-2.16	921020
81.1	-170.04	-2.17	970130
74.6	164.99	-7.99	920327
70.1	-155.02	-1.97	931202
77.4	-154.99	-4.98	970614
80.0	-125.01	8.02	980313
71.9	-179.83	-7.97	960621
79.9	164.38	-1.94	940624
79.3	165.07	8.05	941105
90.9	-154.92	4.99	970307
81.4	-170.03	1.96	961107
81.2	-139.85	4.91	980128
78.5	-124.97	5.04	930520
72.3	-124.34	-0.19	961015
82.0	-140.26	8.99	920816
80.1	-110.0	-5.0	921211
88.1	-139.95	-1.99	951227
89.6	-109.92	0.0	960824
83.2	-155.06	2.01	921101
90.2	-140.02	5.01	920314
83.4	-110.11	2.04	931228
85.8	156.04	-5.01	950207
89.4	-139.98	2.01	971029
85.9	-95.0	1.98	980412
85.2	165.0	5.04	940517
75.6	165.18	-4.99	940920
78.9	-139.97	-4.97	920613
74.9	-179.96	-8.0	950709
75.4	-179.88	2.0	931120
80.6	-154.93	2.05	960329
77.8	-179.96	-4.99	950722
85.2	-109.97	0.02	961104
79.2	-124.93	-2.04	970724
86.0	-140.03	1.96	941216
75.3	164.38	-1.94	940610
75.8	-179.85	2.0	931018
87.7	164.84	-8.03	960828
68.0	-170.03	2.0	941014
88.2	164.97	-7.99	940210
75.4	146.99	4.97	980316
97.8	-94.96	-2.0	940508
80.7	146.93	0.03	970130
82.1	156.02	2.02	941122
77.0	156.05	0.02	960317
76.0	-154.97	1.99	961222
80.2	-179.87	-1.99	951205
80.7	-170.03	2.0	941130
81.3	-170.03	-2.18	930601
80.1	-155.03	-0.01	970424
82.3	-95.14	-4.97	971023
76.7	-154.97	-8.28	961024
83.0	-169.97	4.99	950313
82.4	-170.06	-8.01	960227
85.9	-95.02	1.97	930512
79.1	-170.06	-8.01	960707
80.1	-94.94	5.08	960521
83.2	164.85	-8.04	970530
86.6	-109.99	-2.0	940824
77.3	-154.95	-5.01	930625
88.1	-169.98	-5.01	980308
70.8	137.67	6.75	960810
81.6	-139.85	4.91	980507
75.1	-170.06	-8.01	960926
90.9	-94.99	7.95	940812
88.2	-124.35	0.02	940321
78.7	147.08	0.3	980110
85.1	-139.97	1.99	950405
74.9	-169.99	-4.99	960928
73.0	-94.94	8.05	970407
84.4	-124.98	5.06	940115
75.9	-94.95	8.05	970428
81.6	-124.35	0.0	940117
79.3	-109.93	-8.05	950828
80.2	-124.98	-8.01	940604
87.7	-125.02	8.03	960323
86.3	156.01	-1.98	930309
82.4	-110.03	0.08	970119
91.4	-109.99	-2.0	940506
77.7	165.03	1.98	910929
82.7	-125.06	1.98	950531
85.3	164.83	-8.03	980402
77.3	-124.89	-5.04	920726
75.0	-170.05	-2.16	920701
82.9	-170.03	-2.16	960420
87.4	-110.0	-2.0	950110
79.5	-179.89	-4.97	930410
77.7	-125.08	1.97	940618
85.5	164.43	-1.91	971211
78.8	-140.0	1.99	950626
75.7	137.68	6.76	960818
92.1	-170.0	1.97	980612
69.7	156.0	-5.01	970507
76.6	-179.85	-7.98	970803
77.4	-170.06	-0.02	960112
88.7	-139.85	4.9	960126
87.1	-154.89	5.0	920405
82.1	-170.02	-2.16	951227
88.6	147.0	0.0	980515
78.5	-125.01	8.03	970822
77.5	146.93	0.05	960526
93.7	164.82	-8.03	970910
78.4	165.03	0.0	910416
69.2	164.98	2.0	961113
84.1	-124.89	-2.04	980612
86.5	-170.01	-8.0	950722
88.1	-169.95	4.99	951209
72.7	-170.04	-8.01	931128
87.8	-94.97	-1.99	921204
77.2	-155.0	0.01	940821
76.0	-170.02	7.99	940805
82.1	-125.01	-7.99	960416
79.6	-179.88	0.03	940116
83.9	-170.05	-0.03	940203
74.6	-154.98	7.98	961028
81.3	156.01	-1.99	930311
76.2	-110.0	-4.99	910423
88.9	-95.0	2.0	950114
78.9	-95.09	-8.02	960807
86.5	147.02	4.96	940324
76.0	165.21	-5.0	970309
87.5	-109.93	-8.02	930513
87.3	-170.04	-8.01	950411
77.3	-139.97	-4.98	920922
83.0	-154.93	4.99	960205
84.5	-139.84	4.92	970513
72.6	147.0	2.0	970123
83.6	-110.01	-2.0	961001
84.2	-154.92	4.99	970802
83.1	-95.01	-4.99	940425
81.3	-95.0	1.98	940511
79.5	156.02	0.0	940215
73.3	-154.99	7.98	980223
85.4	-154.95	-8.29	950428
82.0	-155.01	0.05	941218
80.9	165.66	0.33	930223
80.9	137.01	2.03	921101
77.4	-140.0	0.02	941226
83.0	-169.94	4.98	950528
77.5	165.07	8.05	930908
90.2	146.99	0.0	980330
79.2	-124.97	5.04	930806
84.5	-110.11	2.05	940425
82.8	157.5	0.0	930404
65.8	-179.81	2.01	961112
85.7	-170.04	-8.0	950103
78.6	-124.87	5.33	960204
84.9	156.06	5.0	951224
83.2	-155.0	-1.98	940610
74.7	155.99	0.0	940701
86.9	-140.33	8.95	970421
80.0	-124.85	5.14	971125
87.2	-125.06	1.97	980306
77.8	-95.14	-4.97	970830
86.2	-169.96	4.99	950526
77.9	-139.93	0.03	970926
86.3	-170.03	-7.98	971209
89.1	156.01	2.02	950203
80.9	-124.88	-5.04	920615
84.3	-110.01	0.01	950716
81.7	-110.0	-2.0	940115
82.5	-170.03	-2.17	960418
79.0	165.0	0.0	970306
75.8	164.37	-1.94	950320
80.2	-140.0	0.02	930820
96.0	-94.89	5.09	961230
78.7	-110.11	2.04	960527
77.0	164.97	2.0	970324
78.5	-179.94	-8.01	940317
79.1	165.02	5.03	980405
71.5	-125.01	-7.97	980317
78.2	-170.03	-0.04	941007
75.6	-139.92	-4.98	940115
74.0	-139.99	0.04	931002
80.4	-179.84	-7.98	960210
78.8	-154.93	5.0	960906
80.5	-142.2	-2.15	920408
81.5	-95.09	-8.02	970117
77.3	-140.27	9.0	920821
86.1	-155.0	-1.98	960503
74.1	-94.96	8.06	980208
83.6	-124.88	-2.1	941104
83.9	-125.0	-8.0	950212
88.3	-109.98	-2.01	930516
85.5	-109.99	-4.97	940217
83.8	-110.1	2.04	950322
77.2	-140.0	1.97	941106
78.3	-110.01	-4.98	970415
78.9	-95.0	1.98	940524
87.1	-110.0	-5.01	921228
83.2	-155.02	0.01	950313
82.9	-110.11	2.04	960117
77.1	-124.99	-8.0	940917
80.2	164.99	0.0	931010
88.2	-170.01	1.97	960426
76.6	-154.95	-5.01	921016
76.9	-154.99	-4.98	940409
86.6	-125.0	8.03	951210
71.2	-154.97	-4.99	940124
78.1	-179.94	-4.98	941105
77.7	-125.0	1.96	930722
82.8	-139.97	-4.97	930419
84.8	156.0	-1.98	930618
72.3	164.98	-7.97	930107
82.0	164.98	-7.98	931224
78.4	155.99	7.99	971003
95.2	-109.99	-2.02	940726
78.2	-125.01	-7.98	950425
85.5	-124.9	-5.03	930210
85.0	-179.96	-8.0	950214
75.4	169.99	0.04	920725
79.9	156.16	0.0	970921
79.2	156.07	4.99	960928
82.2	-154.92	5.01	960211
76.2	164.98	5.03	960702
75.4	156.07	2.0	950806
82.4	156.04	-4.99	930303
79.7	-109.94	4.98	960424
83.8	165.0	2.01	940719
86.9	-154.99	-4.98	970317
81.6	146.93	0.03	970204
80.0	156.06	5.0	960910
78.3	146.92	0.03	960703
79.3	-139.93	-4.99	940204
88.2	-139.99	5.01	940517
77.3	165.01	5.03	940804
82.0	-170.03	8.0	930304
81.2	-179.86	2.0	951109
74.6	156.06	4.99	970325
82.4	146.9	0.03	960928
77.0	-154.94	5.0	950727
70.9	164.98	2.0	960905
73.2	-154.74	-0.01	970623
73.5	-154.97	-8.28	970722
80.7	-109.96	4.97	980529
77.7	146.99	1.97	920719
78.2	-139.85	4.97	951020
86.7	156.0	2.0	911017
78.1	-109.99	-4.98	970905
76.2	-155.03	-1.98	940310
78.1	-124.88	-5.04	920222
77.3	156.07	5.0	961226
75.8	-140.02	1.99	950824
85.5	-109.98	-2.01	940607
79.7	165.04	1.99	911228
95.8	-124.89	-2.01	940210
76.6	147.0	1.98	920917
78.8	156.06	4.99	980531
83.2	164.85	0.02	920412
73.1	-170.03	-0.03	940927
75.4	-170.03	-8.01	921115
81.6	-110.0	-5.0	921201
70.8	-179.89	-2.0	940820
81.4	-179.92	4.99	960229
87.4	156.17	0.05	980410
88.5	-170.02	1.97	940412
77.4	165.0	0.0	970403
74.2	169.98	0.05	921217
80.9	-110.08	2.03	911224
73.0	147.05	4.95	970413
85.9	-139.99	5.0	911214
85.2	-169.99	-5.01	930623
77.6	156.11	5.0	971029
76.3	156.06	5.0	950215
74.1	-154.98	-4.99	940330
88.3	-124.94	5.12	920517
75.6	-109.99	-4.97	950718
90.2	165.0	5.04	931204
90.0	-95.02	4.98	940901
78.3	155.93	-1.99	980215
87.6	-110.12	2.04	940723
81.3	-170.04	-8.01	941231
82.8	-170.03	8.0	930502
71.1	-124.87	5.14	980210
97.7	-95.0	-2.0	961225
77.0	156.15	0.0	970324
79.0	137.41	2.43	951031
78.4	-94.98	0.12	971108
85.0	-95.36	2.08	960221
80.6	-140.03	1.95	941226
77.0	-154.95	-8.27	920422
87.0	-154.92	5.0	961211
76.9	-124.88	5.34	960719
85.5	-110.14	8.04	931127
89.7	-95.19	-4.99	951010
82.1	156.0	8.0	960613
78.5	165.01	0.01	970731
80.5	-110.0	-4.99	921018
85.0	-140.05	0.0	910930
81.1	-125.06	1.97	950601
80.1	-109.92	-8.02	930727
93.7	-124.37	-0.02	930207
82.5	-179.93	-4.98	950107
83.6	-154.98	0.02	920331
93.9	-124.89	-2.02	940403
82.2	-125.01	8.02	970205
78.7	-179.91	8.01	960713
74.9	-155.0	-8.27	941215
85.6	156.0	-2.0	970425
76.7	-155.01	-1.98	940730
79.4	-110.02	-4.98	961031
69.8	-170.02	-2.16	941128
82.8	-139.92	-5.01	960619
71.0	-169.92	4.98	961128
92.3	-110.0	-2.0	960907
79.5	-179.89	0.09	950119
84.7	-95.02	1.98	950415
87.1	156.16	0.06	980422
86.3	163.92	-4.71	930606
85.1	-179.87	4.99	970330
75.4	146.93	0.04	960625
79.7	-124.99	-4.96	950531
73.8	-169.99	4.99	920827
74.1	-109.94	4.99	960428
91.6	-125.01	7.99	940428
80.1	-94.96	-1.99	930429
84.5	164.84	-8.04	961223
80.5	-155.01	0.02	951224
87.1	-154.92	4.99	971206
77.5	-179.95	-4.97	950219
92.7	-140.66	2.18	951214
76.5	-109.99	-4.98	980505
80.3	-169.94	4.98	950819
75.0	-179.88	0.02	930820
87.9	165.01	5.04	941204
81.9	-109.94	-0.06	970805
88.7	-124.34	-0.22	911128
78.8	-155.0	7.97	961001
96.2	164.84	-8.03	980320
81.3	-94.99	0.12	980326
72.2	-179.9	-1.99	961016
86.9	156.06	5.0	960330
79.8	-125.02	-7.97	961218
83.7	-139.95	-2.02	961014
77.2	164.41	-1.92	980127
84.7	156.0	2.0	970422
82.7	-179.88	4.99	970221
