"x" "y" "cru5_precip_hd_61-9012"
"51023" 131.25 54.75 0.400000005960464
"156156" 137.75 -18.25 2.90000009536743
"171990" 134.75 -29.25 0.5
"68094" 26.75 42.75 1.79999995231628
"52448" 123.75 53.75 0.200000002980232
"35551" -44.75 65.25 3.29999995231628
"81235" 117.25 33.75 0.5
"42607" -116.75 60.25 0.600000023841858
"77157" -121.75 36.25 5.5
"38381" -69.75 63.25 0.699999988079071
"94139" 89.25 24.75 0.300000011920929
"105554" 36.75 16.75 0.200000002980232
"117072" 35.75 8.75 0.699999988079071
"37987" 93.25 63.75 1.20000004768372
"84698" 48.75 31.25 1.70000004768372
"160259" 29.25 -21.25 2.09999990463257
"169625" 32.25 -27.75 2.90000009536743
"53816" 87.75 52.75 0.899999976158142
"21188" -26.25 75.25 1.39999997615814
"200376" -72.25 -49.25 0.800000011920929
"188632" 175.75 -40.75 3.59999990463257
"155772" -54.25 -18.25 8
"22862" 90.75 74.25 0.800000011920929
"49058" -131.25 55.75 6.5
"168877" 18.25 -27.25 0.200000002980232
"138514" -43.25 -6.25 4.59999990463257
"80458" 88.75 34.25 0.200000002980232
"85442" 60.75 30.75 0.400000005960464
"61705" 72.25 47.25 0.5
"177051" 145.25 -32.75 1.10000002384186
"130724" 21.75 -0.75 5.5
"44023" -128.75 59.25 1.10000002384186
"48787" 93.25 56.25 0.800000011920929
"35214" 146.75 65.75 0.300000011920929
"178806" -57.25 -34.25 2.79999995231628
"167287" -56.75 -26.25 4.30000019073486
"50902" 70.75 54.75 0.5
"153262" 130.75 -16.25 3.20000004768372
"27234" 116.75 71.25 0.400000005960464
"86791" 15.25 29.75 0.5
"13955" -42.75 80.25 0.699999988079071
"24671" -84.75 72.75 0.200000002980232
"150027" -46.75 -14.25 9.10000038146973
"19030" -25.25 76.75 1
"138886" 142.75 -6.25 10.8999996185303
"78922" 40.75 35.25 1
"35416" -112.25 65.25 0.5
"14721" -19.75 79.75 0.5
"26052" -114.25 71.75 0.100000001490116
"163120" 19.75 -23.25 0.899999976158142
"55902" 50.75 51.25 1.10000002384186
"47657" -111.75 56.75 0.800000011920929
"50155" 57.25 55.25 1.20000004768372
"148706" 12.75 -13.25 1.10000002384186
"90854" -113.25 26.75 0.5
"20020" 109.75 76.25 0.400000005960464
"152859" -70.75 -16.25 2.5
"87465" -7.75 29.25 0.699999988079071
"90481" 60.25 27.25 0.400000005960464
"20800" 139.75 75.75 0.200000002980232
"141525" 22.25 -8.25 7.40000009536743
"171762" 20.75 -29.25 0.400000005960464
"83298" 68.75 32.25 0.800000011920929
"90492" 65.75 27.25 0.400000005960464
"35680" 19.75 65.25 1.29999995231628
"45471" -124.75 58.25 0.699999988079071
"18965" -57.75 76.75 1.10000002384186
"31530" 104.75 68.25 0.400000005960464
"144992" -44.25 -10.75 4.69999980926514
"69735" 127.25 41.75 0.300000011920929
"37317" 118.25 64.25 0.5
"87464" -8.25 29.25 0.699999988079071
"84706" 52.75 31.25 1.20000004768372
"16026" -87.25 78.75 0.200000002980232
"84648" 23.75 31.25 0.600000023841858
"169123" 141.25 -27.25 0.600000023841858
"79710" 74.75 34.75 0.899999976158142
"138173" 146.25 -5.75 11.5
"38310" -105.25 63.25 0.5
"161684" 21.75 -22.25 1.89999997615814
"170343" 31.25 -28.25 3.5
"150385" 132.25 -14.25 5.5
"164416" -52.25 -24.25 6.09999990463257
"179497" -71.75 -34.75 0.200000002980232
"56565" 22.25 50.75 1.10000002384186
"37284" 101.75 64.25 0.600000023841858
"162262" -49.25 -22.75 6.5
"129309" 34.25 0.25 2.59999990463257
"80996" -2.25 33.75 1.20000004768372
"151587" 13.25 -15.25 2.5
"39547" 153.25 62.75 0.699999988079071
"146378" -71.25 -11.75 12.5
"21135" -52.75 75.25 1.10000002384186
"75232" -4.25 37.75 2.09999990463257
"170577" 148.25 -28.25 1.70000004768372
"30171" 145.25 69.25 0.300000011920929
"70679" -120.75 40.75 3.09999990463257
"80774" -113.25 33.75 0.899999976158142
"88443" 121.25 28.75 1.5
"58815" 67.25 49.25 0.600000023841858
"58950" 134.75 49.25 0.5
"20418" -51.25 75.75 1.10000002384186
"48838" 118.75 56.25 0.100000001490116
"122247" 103.25 5.25 6.90000009536743
"41630" 114.75 61.25 0.699999988079071
"45748" 13.75 58.25 1.60000002384186
"61004" 81.75 47.75 1
"157372" 25.75 -19.25 3.59999990463257
"87286" -97.25 29.25 1.60000002384186
"81201" 100.25 33.75 0.100000001490116
"63210" 104.75 46.25 0.100000001490116
"153047" 23.25 -16.25 5.40000009536743
"47908" 13.75 56.75 2.09999990463257
"194614" -73.25 -45.25 4.5
"62785" -107.75 46.25 0.5
"86878" 58.75 29.75 0.400000005960464
"105585" 52.25 16.75 0.200000002980232
"85405" 42.25 30.75 0.100000001490116
"54544" 91.75 52.25 1.10000002384186
"14591" -84.75 79.75 0.100000001490116
"137196" 17.75 -5.25 5.69999980926514
"58214" 126.75 49.75 0.200000002980232
"22893" 106.25 74.25 0.5
"164081" 140.25 -23.75 0.800000011920929
"170182" -49.25 -28.25 4.19999980926514
"142771" -74.75 -9.25 9.39999961853027
"28642" 100.75 70.25 0.5
"44527" 123.25 59.25 0.600000023841858
"127850" 24.75 1.25 2.79999995231628
"114826" -7.25 10.25 0.200000002980232
"87502" 10.75 29.25 0.100000001490116
"58776" 47.75 49.25 0.899999976158142
"145684" -58.25 -11.25 10.1999998092651
"58747" 33.25 49.25 1.60000002384186
"151603" 21.25 -15.25 5.40000009536743
"59232" -84.25 48.75 2.5
"37581" -109.75 63.75 0.5
"92756" 117.75 25.75 1.20000004768372
"152380" 49.75 -15.75 8.60000038146973
"34413" 106.25 66.25 0.5
"156634" 16.75 -18.75 1.89999997615814
"48728" 63.75 56.25 0.699999988079071
"27148" 73.75 71.25 0.800000011920929
"35892" 125.75 65.25 0.5
"124072" -64.25 3.75 4.09999990463257
"59402" 0.75 48.75 2.29999995231628
"110762" 120.75 13.25 2.09999990463257
"34673" -123.75 65.75 0.400000005960464
"99920" 99.75 20.75 0.600000023841858
"44328" 23.75 59.25 1.79999995231628
"64695" 127.25 45.25 0.100000001490116
"58735" 27.25 49.25 1.29999995231628
"118504" 31.75 7.75 0.100000001490116
"21846" -57.25 74.75 0.400000005960464
"29323" 81.25 69.75 1.10000002384186
"99814" 46.75 20.75 0.200000002980232
"69727" 123.25 41.75 0.200000002980232
"43887" 163.25 59.75 1.29999995231628
"113479" 39.25 11.25 0.5
"74638" 58.75 38.25 0.600000023841858
"88988" 33.75 28.25 0.100000001490116
"139233" -43.75 -6.75 5
"66686" 42.75 43.75 1.79999995231628
"137787" -46.75 -5.75 4.90000009536743
"36696" 167.75 64.75 0.800000011920929
"66722" 60.75 43.75 0.400000005960464
"160117" -41.75 -21.25 6.5
"164394" -63.25 -24.25 3.79999995231628
"65687" -96.75 44.25 0.400000005960464
"66751" 75.25 43.75 0.800000011920929
"69535" 27.25 41.75 2.5
"81271" 135.25 33.75 1.89999997615814
"162943" -68.75 -23.25 0.600000023841858
"140111" 35.25 -7.25 4.5
"130884" 101.75 -0.75 9
"50812" 25.75 54.75 1.60000002384186
"13256" -32.25 80.75 0.5
"76049" 44.25 37.25 2.5
"148225" 132.25 -12.75 6.80000019073486
"33403" -38.75 66.75 3.5
"35188" 133.75 65.75 0.200000002980232
"79679" 59.25 34.75 0.699999988079071
"38436" -42.25 63.25 4.19999980926514
"152181" -49.75 -15.75 10
"102409" -95.75 18.75 1.5
"37760" -20.25 63.75 3.5
"92715" 97.25 25.75 0.400000005960464
"136489" 24.25 -4.75 6.19999980926514
"27188" 93.75 71.25 0.899999976158142
"89053" 66.25 28.25 0.400000005960464
"112898" 108.75 11.75 3.29999995231628
"162258" -51.25 -22.75 6.59999990463257
"160479" 139.25 -21.25 1.5
"55678" -61.25 51.25 3.29999995231628
"184254" 146.75 -37.75 2.40000009536743
"156489" -55.75 -18.75 7
"79113" 136.25 35.25 2.5
"170566" 142.75 -28.25 0.800000011920929
"57764" -98.25 49.75 0.699999988079071
"178082" -59.25 -33.75 2.5
"37497" -151.75 63.75 0.800000011920929
"49813" -113.75 55.25 0.899999976158142
"101328" 83.75 19.75 0.100000001490116
"15411" -34.75 79.25 0.699999988079071
"30163" 141.25 69.25 0.200000002980232
"65721" -79.75 44.25 2.29999995231628
"16826" -47.25 78.25 1
"157577" 128.25 -19.25 1.79999995231628
"164411" -54.75 -24.25 5.5
"38588" 33.75 63.25 1.29999995231628
"12561" -19.75 81.25 0.5
"56657" 68.25 50.75 0.600000023841858
"117100" 49.75 8.75 0.200000002980232
"82655" 107.25 32.75 0.300000011920929
"13283" -18.75 80.75 1
"116274" -3.25 9.25 0.300000011920929
"127131" 25.25 1.75 2.40000009536743
"131243" -78.75 -1.25 1.79999995231628
"35497" -71.75 65.25 0.400000005960464
"120588" -6.25 6.25 1.29999995231628
"156633" 16.25 -18.75 1.70000004768372
"45980" 129.75 58.25 0.5
"128368" -76.25 0.75 7.80000019073486
"63081" 40.25 46.25 2.09999990463257
"29466" 152.75 69.75 0.400000005960464
"184546" -67.25 -38.25 0.600000023841858
"66015" 67.25 44.25 0.800000011920929
"51660" 89.75 54.25 0.899999976158142
"104202" 80.75 17.75 0.100000001490116
"61055" 107.25 47.75 0.100000001490116
"77595" 97.25 36.25 0.100000001490116
"61688" 63.75 47.25 0.5
"22074" 56.75 74.75 0.699999988079071
"38007" 103.25 63.75 0.600000023841858
"50522" -119.25 54.75 1.20000004768372
"94478" -101.25 24.25 0.5
"34256" 27.75 66.25 1.20000004768372
"70026" -87.25 41.25 2.20000004768372
"56652" 65.75 50.75 0.600000023841858
"146805" 142.25 -11.75 6.40000009536743
"176272" 115.75 -32.25 0.300000011920929
"150888" 23.75 -14.75 6.5
"89107" 93.25 28.25 0.100000001490116
"128574" 26.75 0.75 3.09999990463257
"23313" -43.75 73.75 1.70000004768372
"174487" -56.75 -31.25 3.5
"127135" 27.25 1.75 2.29999995231628
"31382" 30.75 68.25 1.60000002384186
"87467" -6.75 29.25 0.600000023841858
"54129" -115.75 52.25 1.29999995231628
"35110" 94.75 65.75 1
"165540" 149.75 -24.75 3.40000009536743
"134861" -69.75 -3.75 8.30000019073486
"45409" -155.75 58.25 1.89999997615814
"165541" 150.25 -24.75 3.5
"42391" 135.25 60.75 0.400000005960464
"177348" -66.25 -33.25 3.09999990463257
"68085" 22.25 42.75 1.60000002384186
"80825" -87.75 33.75 4.40000009536743
"33916" -142.25 66.25 0.100000001490116
"83386" 112.75 32.25 0.5
"13174" -73.25 80.75 0.600000023841858
"114937" 48.25 10.25 0.100000001490116
"35767" 63.25 65.25 0.899999976158142
"18311" -24.75 77.25 0.699999988079071
"77161" -119.75 36.25 0.899999976158142
"20356" -82.25 75.75 0.5
"68873" 56.25 42.25 0.400000005960464
"68529" -115.75 42.25 1.29999995231628
"39254" 6.75 62.75 5.69999980926514
"34441" 120.25 66.25 0.5
"79001" 80.25 35.25 0.400000005960464
"71489" -75.75 40.25 3
"103514" 96.75 18.25 0.300000011920929
"92643" 61.25 25.75 0.5
"177354" -63.25 -33.25 3.90000009536743
"90153" -103.75 27.25 0.300000011920929
"59261" -69.75 48.75 3
"84644" 21.75 31.25 1.5
"53412" -114.25 52.75 0.600000023841858
"149986" -67.25 -14.25 7.90000009536743
"70191" -4.75 41.25 1.5
"31630" 154.75 68.25 0.5
"70688" -116.25 40.75 1
"199650" -75.25 -48.75 2.29999995231628
"30544" -28.25 68.75 2.40000009536743
"19299" 109.25 76.75 0.400000005960464
"173398" 118.75 -30.25 0.5
"55262" 90.75 51.75 0.800000011920929
"35388" -126.25 65.25 0.5
"51020" 129.75 54.75 0.400000005960464
"109960" 79.75 13.75 2.79999995231628
"164767" 123.25 -24.25 0.800000011920929
"59433" 16.25 48.75 0.899999976158142
"50550" -105.25 54.75 0.899999976158142
"78845" 2.25 35.25 1.70000004768372
"156505" -47.75 -18.75 9.30000019073486
"177365" -57.75 -33.25 3.09999990463257
"83872" -4.25 31.75 1
"55253" 86.25 51.75 0.899999976158142
"74361" -79.75 38.25 2.70000004768372
"131281" -59.75 -1.25 4.19999980926514
"60613" -113.75 47.75 1.20000004768372
"109282" 100.75 14.25 0.300000011920929
"39579" 169.25 62.75 1.10000002384186
"24326" 102.75 73.25 0.600000023841858
"64210" -115.25 45.25 1.79999995231628
"172311" -64.75 -29.75 2.79999995231628
"139916" -62.25 -7.25 8.69999980926514
"179193" 136.25 -34.25 0.699999988079071
"52313" 56.25 53.75 1.20000004768372
"31225" -47.75 68.25 1.5
"71172" 125.75 40.75 0.5
"11048" -56.25 82.25 0.100000001490116
"95588" 93.75 23.75 0.400000005960464
"50857" 48.25 54.75 1.20000004768372
"156870" 134.75 -18.75 2.5
"39324" 41.75 62.75 1.5
"33592" 55.75 66.75 1.20000004768372
"36331" -14.75 64.75 4.69999980926514
"62070" -105.25 46.75 0.400000005960464
"67848" -96.25 42.75 0.699999988079071
"61687" 63.25 47.25 0.5
"13964" -38.25 80.25 0.699999988079071
"82647" 103.25 32.75 0.100000001490116
"178071" -64.75 -33.75 3.70000004768372
"47927" 23.25 56.75 1.60000002384186
"58114" 76.75 49.75 0.400000005960464
"36867" -106.75 64.25 0.400000005960464
"34884" -18.25 65.75 2.29999995231628
"88434" 116.75 28.75 1.5
"61357" -101.75 47.25 0.400000005960464
"156649" 24.25 -18.75 3.79999995231628
"154725" 142.25 -17.25 4.40000009536743
"34101" -49.75 66.25 1.10000002384186
"59524" 61.75 48.75 0.5
"36425" 32.25 64.75 1.29999995231628
"40370" -155.25 61.75 1
"35940" 149.75 65.25 0.5
"116150" -65.25 9.25 1.39999997615814
"44391" 55.25 59.25 1.5
"147854" -53.25 -12.75 9.80000019073486
"43782" 110.75 59.75 0.800000011920929
"168384" 131.75 -26.75 0.800000011920929
"37274" 96.75 64.25 0.899999976158142
"70989" 34.25 40.75 1.70000004768372
"79053" 106.25 35.25 0.100000001490116
"58523" -78.75 49.25 1.70000004768372
"53667" 13.25 52.75 1.60000002384186
"32586" -87.25 67.25 0.300000011920929
"40912" 115.75 61.75 0.600000023841858
"26208" -36.25 71.75 2.40000009536743
"107840" 99.75 15.25 0.200000002980232
"37351" 135.25 64.25 0.200000002980232
"159521" 20.25 -20.75 1.70000004768372
"62862" -69.25 46.25 2.70000004768372
"160244" 21.75 -21.25 2.20000004768372
"158800" 19.75 -20.25 1.60000002384186
"120584" -8.25 6.25 1.70000004768372
"96814" -13.25 22.75 0.100000001490116
"106392" 95.75 16.25 0.400000005960464
"38915" -162.75 62.75 0.600000023841858
"121908" -66.25 5.25 2.59999990463257
"40737" 28.25 61.75 1.5
"204000" -60.25 -51.75 1.60000002384186
"44058" -111.25 59.25 0.600000023841858
"37383" 151.25 64.25 0.600000023841858
"124808" -56.25 3.25 4.69999980926514
"95551" 75.25 23.75 0.200000002980232
"141537" 28.25 -8.25 6.40000009536743
"76091" 65.25 37.25 0.800000011920929
"121888" -76.25 5.25 8.19999980926514
"55884" 41.75 51.25 1.39999997615814
"88708" -106.25 28.25 0.400000005960464
"63763" 21.25 45.75 1.5
"41845" -137.75 60.75 1.10000002384186
"33871" -164.75 66.25 0.5
"52516" 157.75 53.75 2.5
"16809" -55.75 78.25 1.10000002384186
"63755" 17.25 45.75 2.09999990463257
"41893" -113.75 60.75 0.600000023841858
"25394" -83.25 72.25 0.200000002980232
"154697" 128.25 -17.25 2.70000004768372
"140614" -73.25 -7.75 6.59999990463257
"43171" 165.25 60.25 1.20000004768372
"45084" 41.75 58.75 1.60000002384186
"51243" -118.75 54.25 1.10000002384186
"153812" 45.75 -16.75 8.5
"56574" 26.75 50.75 1.29999995231628
"35927" 143.25 65.25 0.300000011920929
"141344" -68.25 -8.25 9
"38420" -50.25 63.25 2.29999995231628
"27206" 102.75 71.25 0.5
"153056" 27.75 -16.25 6.5
"33621" 70.25 66.75 0.800000011920929
"131440" 19.75 -1.25 5.19999980926514
"53426" -107.25 52.75 0.5
"36568" 103.75 64.75 0.5
"109951" 75.25 13.75 0.400000005960464
"70722" -99.25 40.75 0.5
"84714" 56.75 31.25 0.5
"138521" -39.75 -6.25 1.5
"36779" -150.75 64.25 0.800000011920929
"47742" -69.25 56.75 1.29999995231628
"60598" -121.25 47.75 8.39999961853027
"178807" -56.75 -34.25 2.79999995231628
"87640" 79.75 29.25 0.600000023841858
"77180" -110.25 36.25 0.800000011920929
"47188" 13.75 57.25 2
"70980" 29.75 40.75 3.70000004768372
"143693" 26.25 -9.75 5.59999990463257
"84834" 116.75 31.25 1.10000002384186
"137060" -50.25 -5.25 7.5
"72931" -74.75 39.25 2.70000004768372
"166931" 125.25 -25.75 0.699999988079071
"190310" -65.25 -42.25 0.400000005960464
"43043" 101.25 60.25 0.800000011920929
"14679" -40.75 79.75 0.800000011920929
"193186" -67.25 -44.25 0.300000011920929
"66037" 78.25 44.25 0.699999988079071
"58736" 27.75 49.25 1.39999997615814
"69292" -94.25 41.75 1
"133444" -58.25 -2.75 3
"58810" 64.75 49.25 0.600000023841858
"93939" -10.75 24.75 0.100000001490116
"136346" -47.25 -4.75 5.40000009536743
"58902" 110.75 49.25 0.100000001490116
"76189" 114.25 37.25 0.200000002980232
"138665" 32.25 -6.25 6.5
"38207" -156.75 63.25 0.800000011920929
"58486" -97.25 49.25 0.800000011920929
"53501" -69.75 52.75 1.79999995231628
"103486" 82.75 18.25 0.300000011920929
"73554" -123.25 38.75 6.40000009536743
"67566" 122.75 43.25 0.100000001490116
"74338" -91.25 38.25 2.5
"65897" 8.25 44.25 2.5
"33097" 168.25 67.25 0.5
"164762" 120.75 -24.25 0.699999988079071
"86202" 80.75 30.25 0.600000023841858
"30139" 129.25 69.25 0.300000011920929
"29562" -159.25 69.25 0.100000001490116
"93390" 74.75 25.25 0.100000001490116
"56741" 110.25 50.75 0.200000002980232
"116147" -66.75 9.25 1.20000004768372
"40732" 25.75 61.75 1.39999997615814
"165510" 134.75 -24.75 0.800000011920929
"127823" 11.25 1.25 3.40000009536743
"148247" 143.25 -12.75 6.40000009536743
"16756" -82.25 78.25 0.300000011920929
"66009" 64.25 44.25 0.5
"168881" 20.25 -27.25 0.5
"173029" -65.75 -30.25 2.59999990463257
"73072" -4.25 39.25 1.70000004768372
"177715" 117.25 -33.25 0.400000005960464
"32227" 93.25 67.75 1
"13976" -32.25 80.25 0.600000023841858
"86143" 51.25 30.25 1.79999995231628
"120673" 36.25 6.25 0.899999976158142
"33393" -43.75 66.75 3
"132183" 31.25 -1.75 4.09999990463257
"36606" 122.75 64.75 0.5
"27276" 137.75 71.25 0.300000011920929
"61599" 19.25 47.25 1.29999995231628
"123564" 41.75 4.25 0.300000011920929
"43776" 107.75 59.75 0.699999988079071
"48737" 68.25 56.25 0.699999988079071
"33009" 124.25 67.25 0.5
"66402" -99.25 43.75 0.400000005960464
"173927" 23.25 -30.75 0.800000011920929
"161672" 15.75 -22.25 0.300000011920929
"28370" -35.25 70.25 2.59999990463257
"34127" -36.75 66.25 3.20000004768372
"76501" -89.75 36.75 3.59999990463257
"95603" 101.25 23.75 0.699999988079071
"39343" 51.25 62.75 1.39999997615814
"54912" -84.25 51.75 1.29999995231628
"32864" 51.75 67.25 1.10000002384186
"97645" 42.25 22.25 0.200000002980232
"144263" -48.75 -10.25 7.90000009536743
"54488" 63.75 52.25 0.600000023841858
"33072" 155.75 67.25 0.5
"41120" -140.25 61.25 0.899999976158142
"155043" -58.75 -17.75 5.69999980926514
"105584" 51.75 16.75 0.100000001490116
"85127" -96.75 30.75 2.20000004768372
"68530" -115.25 42.25 1.10000002384186
"61581" 10.25 47.25 4.5
"42870" 14.75 60.25 1.70000004768372
"13132" -94.25 80.75 0.100000001490116
"139601" 140.25 -6.75 8.39999961853027
"61000" 79.75 47.75 0.800000011920929
"116991" -4.75 8.75 0.300000011920929
"27935" 107.25 70.75 0.5
"177750" 134.75 -33.25 0.5
"143569" -35.75 -9.75 1.60000002384186
"46896" -132.25 57.25 3.09999990463257
"45180" 89.75 58.75 1.20000004768372
"51684" 101.75 54.25 0.600000023841858
"16108" -46.25 78.75 1
"182391" -64.75 -36.75 2.40000009536743
"44451" 85.25 59.25 1.20000004768372
"39290" 24.75 62.75 1.10000002384186
"104867" 53.25 17.25 0.200000002980232
"88438" 118.75 28.75 1.60000002384186
"114208" 43.75 10.75 0.200000002980232
"59594" 96.75 48.75 0.200000002980232
"73782" -9.25 38.75 3.70000004768372
"98483" 101.25 21.75 0.699999988079071
"26062" -109.25 71.75 0.100000001490116
"50909" 74.25 54.75 0.600000023841858
"79761" 100.25 34.75 0.100000001490116
"48767" 83.25 56.25 1
"144957" -61.75 -10.75 8.80000019073486
"38019" 109.25 63.75 0.600000023841858
"86174" 66.75 30.25 0.699999988079071
"146580" 29.75 -11.75 10.5
"53420" -110.25 52.75 0.699999988079071
"148000" 19.75 -12.75 7
"124087" -56.75 3.75 5.19999980926514
"13919" -60.75 80.25 0.5
"182406" -57.25 -36.75 2.5
"124795" -62.75 3.25 3.5
"113953" -83.75 10.75 20.7999992370605
"179528" -56.25 -34.75 2.59999990463257
"50105" 32.25 55.25 1.70000004768372
"50585" -87.75 54.75 0.800000011920929
"46245" -97.75 57.75 0.699999988079071
"28626" 92.75 70.25 0.899999976158142
"164810" 144.75 -24.25 1.60000002384186
"184242" 140.75 -37.75 1.20000004768372
"170158" -61.25 -28.25 4.30000019073486
"174904" 151.75 -31.25 3.29999995231628
"137810" -35.25 -5.75 1
"148728" 23.75 -13.25 7.5
"34503" 151.25 66.25 0.5
"57977" 8.25 49.75 1.70000004768372
"174832" 115.75 -31.25 0.300000011920929
"73232" 75.75 39.25 0.100000001490116
"113472" 35.75 11.25 0.200000002980232
"45070" 34.75 58.75 1.79999995231628
"48816" 107.75 56.25 0.800000011920929
